,ID,ProbNF,ProbF,y,yhat
9678,5023,0.96,0.04,0,0
9679,5024,0.91,0.09,0,0
9680,5025,1.0,0.0,0,0
9681,5026,1.0,0.0,0,0
9682,5028,0.84,0.16,0,0
9683,5029,1.0,0.0,0,0
9684,503,0.99,0.01,0,0
9685,5030,1.0,0.0,0,0
9686,5031,0.91,0.09,0,0
9687,5032,0.99,0.01,0,0
9688,5033,0.31,0.69,0,1
9689,5034,0.96,0.04,0,0
9690,5036,0.95,0.05,0,0
9691,5037,0.99,0.01,0,0
9692,5038,0.99,0.01,0,0
9693,504,0.98,0.02,0,0
9694,5040,1.0,0.0,0,0
9695,5041,1.0,0.0,0,0
9696,5044,0.9,0.1,0,0
9697,5045,0.95,0.05,0,0
9698,5046,0.86,0.14,0,0
9699,5047,0.89,0.11,0,0
9700,5048,0.37,0.63,0,1
9701,5049,0.97,0.03,0,0
9702,505,1.0,0.0,0,0
9703,5050,0.97,0.03,0,0
9704,5051,0.99,0.01,0,0
9705,5052,0.94,0.06,0,0
9706,5053,0.88,0.12,0,0
9707,5055,0.76,0.24,0,0
9708,5056,0.35,0.65,0,1
9709,5057,0.95,0.05,0,0
9710,5059,0.55,0.45,0,0
9711,5063,0.55,0.45,0,0
9712,5064,0.66,0.34,0,0
9713,5066,0.9,0.1,0,0
9714,5067,0.93,0.07,0,0
9715,5068,0.7,0.3,0,0
9716,5069,0.95,0.05,0,0
9717,507,0.86,0.14,0,0
9718,5071,0.55,0.45,0,0
9719,5072,0.61,0.39,0,0
9720,5073,0.99,0.01,0,0
9721,5074,1.0,0.0,0,0
9722,5075,0.93,0.07,0,0
9723,5076,0.97,0.03,0,0
9724,5077,1.0,0.0,0,0
9725,5078,1.0,0.0,0,0
9726,5079,1.0,0.0,0,0
9727,508,0.35,0.65,0,1
9728,5081,1.0,0.0,0,0
9729,5082,0.87,0.13,0,0
9730,5083,0.74,0.26,0,0
9731,5084,0.93,0.07,0,0
9732,5085,1.0,0.0,0,0
9733,5086,0.98,0.02,0,0
9734,5087,0.91,0.09,0,0
9735,5089,0.97,0.03,0,0
9736,509,0.84,0.16,0,0
9737,5090,0.95,0.05,0,0
9738,5091,0.53,0.47,0,0
9739,5092,0.97,0.03,0,0
9740,5093,0.98,0.02,0,0
9741,5094,0.95,0.05,0,0
9742,5095,0.97,0.03,0,0
9743,5096,0.89,0.11,0,0
9744,5097,0.83,0.17,0,0
9745,5098,1.0,0.0,0,0
9746,5099,0.99,0.01,0,0
9747,51,0.48,0.52,0,1
9748,510,0.93,0.07,0,0
9749,5100,0.82,0.18,0,0
9750,5101,0.97,0.03,0,0
9751,5102,0.99,0.01,0,0
9752,5103,0.86,0.14,0,0
9753,5104,0.93,0.07,0,0
9754,5105,0.98,0.02,0,0
9755,5106,0.96,0.04,0,0
9756,5107,0.79,0.21,0,0
9757,5108,0.64,0.36,0,0
9758,5109,0.98,0.02,0,0
9759,511,0.98,0.02,0,0
9760,5110,0.87,0.13,0,0
9761,5112,0.98,0.02,0,0
9762,5113,0.99,0.01,0,0
9763,5115,0.99,0.01,0,0
9764,5116,0.96,0.04,0,0
9765,5118,0.98,0.02,0,0
9766,5119,1.0,0.0,0,0
9767,512,0.71,0.29,0,0
9768,5120,1.0,0.0,0,0
9769,5121,0.84,0.16,0,0
9770,5122,0.5,0.5,0,0
9771,5124,0.94,0.06,0,0
9772,5125,0.99,0.01,0,0
9773,5126,0.92,0.08,0,0
9774,5127,1.0,0.0,0,0
9775,5128,0.95,0.05,0,0
9776,5129,0.97,0.03,0,0
9777,5130,0.98,0.02,0,0
9778,5131,0.97,0.03,0,0
9779,5132,1.0,0.0,0,0
9780,5133,1.0,0.0,0,0
9781,5134,0.85,0.15,0,0
9782,5135,0.99,0.01,0,0
9783,5138,0.93,0.07,0,0
9784,514,0.96,0.04,0,0
9785,5140,1.0,0.0,0,0
9786,5141,1.0,0.0,0,0
9787,5142,0.58,0.42,0,0
9788,5143,0.99,0.01,0,0
9789,5145,0.38,0.62,0,1
9790,5147,0.98,0.02,0,0
9791,5148,1.0,0.0,0,0
9792,5149,0.67,0.33,0,0
9793,515,0.93,0.07,0,0
9794,5150,1.0,0.0,0,0
9795,5151,0.96,0.04,0,0
9796,5152,0.82,0.18,0,0
9797,5153,0.33,0.67,0,1
9798,5154,0.92,0.08,0,0
9799,5155,0.97,0.03,0,0
9800,5156,1.0,0.0,0,0
9801,5157,1.0,0.0,0,0
9802,5158,0.14,0.86,0,1
9803,5159,1.0,0.0,0,0
9804,516,1.0,0.0,0,0
9805,5160,0.99,0.01,0,0
9806,5161,0.89,0.11,0,0
9807,5163,1.0,0.0,0,0
9808,5164,1.0,0.0,0,0
9809,5165,0.78,0.22,0,0
9810,5167,0.89,0.11,0,0
9811,5168,0.88,0.12,0,0
9812,5169,1.0,0.0,0,0
9813,517,0.04,0.96,0,1
9814,5170,1.0,0.0,0,0
9815,5171,1.0,0.0,0,0
9816,5173,0.99,0.01,0,0
9817,5175,0.98,0.02,0,0
9818,5177,0.87,0.13,0,0
9819,5178,0.77,0.23,0,0
9820,5179,0.55,0.45,0,0
9821,518,1.0,0.0,0,0
9822,5180,0.97,0.03,0,0
9823,5181,0.98,0.02,0,0
9824,5182,1.0,0.0,0,0
9825,5183,0.99,0.01,0,0
9826,5184,0.98,0.02,0,0
9827,5186,0.93,0.07,0,0
9828,5188,0.92,0.08,0,0
9829,5189,0.4,0.6,0,1
9830,519,0.98,0.02,0,0
9831,5190,0.9,0.1,0,0
9832,5191,0.85,0.15,0,0
9833,5192,1.0,0.0,0,0
9834,5193,0.95,0.05,0,0
9835,5196,0.88,0.12,0,0
9836,5197,0.52,0.48,0,0
9837,5198,1.0,0.0,0,0
9838,5199,0.92,0.08,0,0
9839,520,0.93,0.07,0,0
9840,5200,0.84,0.16,0,0
9841,5201,0.89,0.11,0,0
9842,5202,0.46,0.54,0,1
9843,5203,1.0,0.0,0,0
9844,5204,0.95,0.05,0,0
9845,5205,0.4,0.6,0,1
9846,5206,0.92,0.08,0,0
9847,5207,1.0,0.0,0,0
9848,5208,0.91,0.09,0,0
9849,5209,0.66,0.34,0,0
9850,521,1.0,0.0,0,0
9851,5211,1.0,0.0,0,0
9852,5212,1.0,0.0,0,0
9853,5213,0.85,0.15,0,0
9854,5214,0.77,0.23,0,0
9855,5215,0.91,0.09,0,0
9856,5216,0.96,0.04,0,0
9857,5219,0.96,0.04,0,0
9858,5221,0.99,0.01,0,0
9859,5225,0.99,0.01,0,0
9860,5226,0.97,0.03,0,0
9861,5227,0.97,0.03,0,0
9862,5228,0.98,0.02,0,0
9863,5229,0.96,0.04,0,0
9864,523,0.98,0.02,0,0
9865,5230,0.99,0.01,0,0
9866,5231,0.99,0.01,0,0
9867,5232,1.0,0.0,0,0
9868,5233,0.97,0.03,0,0
9869,5234,0.99,0.01,0,0
9870,5236,0.99,0.01,0,0
9871,5237,0.43,0.57,0,1
9872,5238,1.0,0.0,0,0
9873,5239,0.96,0.04,0,0
9874,524,0.99,0.01,0,0
9875,5240,1.0,0.0,0,0
9876,5242,1.0,0.0,0,0
9877,5243,0.9,0.1,0,0
9878,5245,0.95,0.05,0,0
9879,5246,1.0,0.0,0,0
9880,5247,0.98,0.02,0,0
9881,5248,0.39,0.61,0,1
9882,5249,0.97,0.03,0,0
9883,5250,0.7,0.3,0,0
9884,5251,0.97,0.03,0,0
9885,5253,0.98,0.02,0,0
9886,5254,0.97,0.03,0,0
9887,5256,0.66,0.34,0,0
9888,5257,0.82,0.18,0,0
9889,526,1.0,0.0,0,0
9890,5260,0.87,0.13,0,0
9891,5261,0.99,0.01,0,0
9892,5262,0.98,0.02,0,0
9893,5263,0.23,0.77,0,1
9894,5264,1.0,0.0,0,0
9895,5266,1.0,0.0,0,0
9896,5267,0.6,0.4,0,0
9897,5268,0.8,0.2,0,0
9898,5269,0.63,0.37,0,0
9899,527,0.47,0.53,0,1
9900,5270,0.16,0.84,0,1
9901,5271,0.97,0.03,0,0
9902,5272,0.99,0.01,0,0
9903,5273,1.0,0.0,0,0
9904,5274,0.99,0.01,0,0
9905,5275,0.99,0.01,0,0
9906,5276,0.99,0.01,0,0
9907,5277,1.0,0.0,0,0
9908,5278,1.0,0.0,0,0
9909,528,0.98,0.02,0,0
9910,5280,1.0,0.0,0,0
9911,5281,1.0,0.0,0,0
9912,5282,0.93,0.07,0,0
9913,5283,0.99,0.01,0,0
9914,5284,1.0,0.0,0,0
9915,5285,1.0,0.0,0,0
9916,5286,0.99,0.01,0,0
9917,5287,1.0,0.0,0,0
9918,5288,1.0,0.0,0,0
9919,529,0.86,0.14,0,0
9920,5291,1.0,0.0,0,0
9921,5293,0.99,0.01,0,0
9922,5295,0.93,0.07,0,0
9923,5296,0.78,0.22,0,0
9924,5297,1.0,0.0,0,0
9925,5298,0.98,0.02,0,0
9926,5299,0.99,0.01,0,0
9927,53,0.94,0.06,0,0
9928,530,0.99,0.01,0,0
9929,5300,0.97,0.03,0,0
9930,5301,0.37,0.63,0,1
9931,5302,0.99,0.01,0,0
9932,5303,0.96,0.04,0,0
9933,5304,0.91,0.09,0,0
9934,5305,0.99,0.01,0,0
9935,5306,1.0,0.0,0,0
9936,5309,0.93,0.07,0,0
9937,5310,0.92,0.08,0,0
9938,5311,0.71,0.29,0,0
9939,5313,1.0,0.0,0,0
9940,5315,1.0,0.0,0,0
9941,5316,1.0,0.0,0,0
9942,5317,1.0,0.0,0,0
9943,5318,0.99,0.01,0,0
9944,5319,1.0,0.0,0,0
9945,5320,0.93,0.07,0,0
9946,5321,1.0,0.0,0,0
9947,5322,0.95,0.05,0,0
9948,5323,0.84,0.16,0,0
9949,5324,0.9,0.1,0,0
9950,5325,0.99,0.01,0,0
9951,5327,0.94,0.06,0,0
9952,5328,1.0,0.0,0,0
9953,5329,0.95,0.05,0,0
9954,533,0.98,0.02,0,0
9955,5333,0.3,0.7,0,1
9956,5334,0.37,0.63,0,1
9957,5335,0.85,0.15,0,0
9958,5336,1.0,0.0,0,0
9959,5337,1.0,0.0,0,0
9960,5339,0.95,0.05,0,0
9961,534,0.88,0.12,0,0
9962,5340,0.86,0.14,0,0
9963,5341,0.9,0.1,0,0
9964,5342,0.88,0.12,0,0
9965,5343,0.96,0.04,0,0
9966,5345,0.27,0.73,0,1
9967,5346,1.0,0.0,0,0
9968,5347,1.0,0.0,0,0
9969,5348,0.94,0.06,0,0
9970,5349,1.0,0.0,0,0
9971,535,1.0,0.0,0,0
9972,5352,1.0,0.0,0,0
9973,5353,0.87,0.13,0,0
9974,5354,0.98,0.02,0,0
9975,5355,0.48,0.52,0,1
9976,5356,1.0,0.0,0,0
9977,5357,1.0,0.0,0,0
9978,5358,0.95,0.05,0,0
9979,5359,0.93,0.07,0,0
9980,536,0.83,0.17,0,0
9981,5361,0.82,0.18,0,0
9982,5363,0.98,0.02,0,0
9983,5364,0.97,0.03,0,0
9984,5365,0.92,0.08,0,0
9985,5367,1.0,0.0,0,0
9986,5368,0.99,0.01,0,0
9987,5369,0.93,0.07,0,0
9988,537,1.0,0.0,0,0
9989,5370,0.96,0.04,0,0
9990,5372,0.99,0.01,0,0
9991,5374,0.57,0.43,0,0
9992,5376,0.98,0.02,0,0
9993,5377,1.0,0.0,0,0
9994,5378,0.68,0.32,0,0
9995,5379,0.74,0.26,0,0
9996,538,0.99,0.01,0,0
9997,5380,0.67,0.33,0,0
9998,5381,0.99,0.01,0,0
9999,5382,0.99,0.01,0,0
10000,5383,0.94,0.06,0,0
10001,5384,1.0,0.0,0,0
10002,5385,0.99,0.01,0,0
10003,5387,1.0,0.0,0,0
10004,5388,1.0,0.0,0,0
10005,5389,0.93,0.07,0,0
10006,539,0.99,0.01,0,0
10007,5391,0.93,0.07,0,0
10008,5392,0.04,0.96,0,1
10009,5393,0.94,0.06,0,0
10010,5396,1.0,0.0,0,0
10011,5397,0.99,0.01,0,0
10012,5399,0.99,0.01,0,0
10013,54,0.91,0.09,0,0
10014,540,0.87,0.13,0,0
10015,5400,1.0,0.0,0,0
10016,5401,0.49,0.51,0,1
10017,5403,0.91,0.09,0,0
10018,5404,0.62,0.38,0,0
10019,5405,0.97,0.03,0,0
10020,5406,1.0,0.0,0,0
10021,5407,0.99,0.01,0,0
10022,5408,1.0,0.0,0,0
10023,5410,1.0,0.0,0,0
10024,5411,0.94,0.06,0,0
10025,5413,0.98,0.02,0,0
10026,5414,0.91,0.09,0,0
10027,5415,0.98,0.02,0,0
10028,5416,1.0,0.0,0,0
10029,5417,0.8,0.2,0,0
10030,5419,0.95,0.05,0,0
10031,5420,0.83,0.17,0,0
10032,5421,0.18,0.82,0,1
10033,5422,0.74,0.26,0,0
10034,5425,0.74,0.26,0,0
10035,5426,0.83,0.17,0,0
10036,5427,0.99,0.01,0,0
10037,5428,0.87,0.13,0,0
10038,5429,0.94,0.06,0,0
10039,543,0.97,0.03,0,0
10040,5430,0.67,0.33,0,0
10041,5431,0.99,0.01,0,0
10042,5432,0.69,0.31,0,0
10043,5433,0.94,0.06,0,0
10044,5434,0.33,0.67,0,1
10045,5435,1.0,0.0,0,0
10046,5436,0.33,0.67,0,1
10047,5437,0.31,0.69,0,1
10048,5438,1.0,0.0,0,0
10049,5439,1.0,0.0,0,0
10050,544,0.9,0.1,0,0
10051,5440,0.97,0.03,0,0
10052,5441,1.0,0.0,0,0
10053,5443,1.0,0.0,0,0
10054,5445,1.0,0.0,0,0
10055,5446,1.0,0.0,0,0
10056,5447,0.99,0.01,0,0
10057,5448,0.95,0.05,0,0
10058,5449,0.88,0.12,0,0
10059,5450,1.0,0.0,0,0
10060,5451,0.96,0.04,0,0
10061,5452,0.96,0.04,0,0
10062,5455,0.53,0.47,0,0
10063,5458,0.84,0.16,0,0
10064,5459,0.98,0.02,0,0
10065,546,0.99,0.01,0,0
10066,5461,0.65,0.35,0,0
10067,5462,0.99,0.01,0,0
10068,5463,0.49,0.51,0,1
10069,5465,0.97,0.03,0,0
10070,5466,0.68,0.32,0,0
10071,5467,1.0,0.0,0,0
10072,5468,1.0,0.0,0,0
10073,547,1.0,0.0,0,0
10074,5470,0.83,0.17,0,0
10075,5472,0.8,0.2,0,0
10076,5473,0.99,0.01,0,0
10077,5477,1.0,0.0,0,0
10078,5478,0.71,0.29,0,0
10079,548,0.3,0.7,0,1
10080,5480,1.0,0.0,0,0
10081,5481,0.94,0.06,0,0
10082,5482,0.91,0.09,0,0
10083,5483,0.95,0.05,0,0
10084,5484,0.81,0.19,0,0
10085,5485,0.98,0.02,0,0
10086,5486,0.95,0.05,0,0
10087,5487,1.0,0.0,0,0
10088,5488,0.54,0.46,0,0
10089,5489,0.87,0.13,0,0
10090,549,1.0,0.0,0,0
10091,5491,0.89,0.11,0,0
10092,5492,0.96,0.04,0,0
10093,5493,0.98,0.02,0,0
10094,5495,0.94,0.06,0,0
10095,5496,0.97,0.03,0,0
10096,5499,1.0,0.0,0,0
10097,55,0.95,0.05,0,0
10098,550,0.95,0.05,0,0
10099,5500,0.26,0.74,0,1
10100,5501,0.96,0.04,0,0
10101,5502,1.0,0.0,0,0
10102,5503,1.0,0.0,0,0
10103,5504,0.06,0.94,0,1
10104,5507,1.0,0.0,0,0
10105,5508,0.83,0.17,0,0
10106,5509,0.93,0.07,0,0
10107,551,0.45,0.55,0,1
10108,5510,0.91,0.09,0,0
10109,5511,0.72,0.28,0,0
10110,5512,0.83,0.17,0,0
10111,5513,0.72,0.28,0,0
10112,5514,0.98,0.02,0,0
10113,5515,1.0,0.0,0,0
10114,5516,0.74,0.26,0,0
10115,5518,1.0,0.0,0,0
10116,552,0.75,0.25,0,0
10117,5520,1.0,0.0,0,0
10118,5521,0.97,0.03,0,0
10119,5522,1.0,0.0,0,0
10120,5523,1.0,0.0,0,0
10121,5524,1.0,0.0,0,0
10122,5525,0.95,0.05,0,0
10123,5526,0.98,0.02,0,0
10124,5527,0.96,0.04,0,0
10125,5529,0.94,0.06,0,0
10126,5530,0.88,0.12,0,0
10127,5531,1.0,0.0,0,0
10128,5532,1.0,0.0,0,0
10129,5533,0.98,0.02,0,0
10130,5534,0.99,0.01,0,0
10131,5535,0.91,0.09,0,0
10132,5536,1.0,0.0,0,0
10133,5537,0.94,0.06,0,0
10134,5538,0.97,0.03,0,0
10135,5539,1.0,0.0,0,0
10136,554,0.87,0.13,0,0
10137,5540,1.0,0.0,0,0
10138,5542,0.99,0.01,0,0
10139,5544,0.96,0.04,0,0
10140,5545,0.83,0.17,0,0
10141,5547,0.21,0.79,0,1
10142,5548,0.99,0.01,0,0
10143,5549,1.0,0.0,0,0
10144,555,0.64,0.36,0,0
10145,5552,0.96,0.04,0,0
10146,5553,0.97,0.03,0,0
10147,5554,1.0,0.0,0,0
10148,5555,0.94,0.06,0,0
10149,5556,1.0,0.0,0,0
10150,5558,0.99,0.01,0,0
10151,5559,1.0,0.0,0,0
10152,5560,1.0,0.0,0,0
10153,5561,0.56,0.44,0,0
10154,5562,0.98,0.02,0,0
10155,5565,0.25,0.75,0,1
10156,5566,0.42,0.58,0,1
10157,5567,1.0,0.0,0,0
10158,5569,0.98,0.02,0,0
10159,5571,0.9,0.1,0,0
10160,5572,0.86,0.14,0,0
10161,5574,0.96,0.04,0,0
10162,5575,0.98,0.02,0,0
10163,5577,0.81,0.19,0,0
10164,5579,1.0,0.0,0,0
10165,5580,0.85,0.15,0,0
10166,5582,0.99,0.01,0,0
10167,5584,0.61,0.39,0,0
10168,5585,1.0,0.0,0,0
10169,5587,0.49,0.51,0,1
10170,5588,1.0,0.0,0,0
10171,5589,0.95,0.05,0,0
10172,559,0.23,0.77,0,1
10173,5590,0.86,0.14,0,0
10174,5591,1.0,0.0,0,0
10175,5592,0.81,0.19,0,0
10176,5593,0.74,0.26,0,0
10177,5594,0.97,0.03,0,0
10178,5595,0.81,0.19,0,0
10179,5596,0.88,0.12,0,0
10180,5598,0.99,0.01,0,0
10181,56,0.99,0.01,0,0
10182,560,0.49,0.51,0,1
10183,5600,0.98,0.02,0,0
10184,5601,0.95,0.05,0,0
10185,5602,0.83,0.17,0,0
10186,5603,0.91,0.09,0,0
10187,5604,0.94,0.06,0,0
10188,5605,0.66,0.34,0,0
10189,5606,0.92,0.08,0,0
10190,5607,0.51,0.49,0,0
10191,5609,1.0,0.0,0,0
10192,561,0.44,0.56,0,1
10193,5611,0.82,0.18,0,0
10194,5614,0.43,0.57,0,1
10195,5616,1.0,0.0,0,0
10196,5617,1.0,0.0,0,0
10197,5618,0.24,0.76,0,1
10198,5619,0.93,0.07,0,0
10199,562,1.0,0.0,0,0
10200,5620,0.93,0.07,0,0
10201,5621,1.0,0.0,0,0
10202,5622,1.0,0.0,0,0
10203,5623,0.99,0.01,0,0
10204,5624,1.0,0.0,0,0
10205,5625,1.0,0.0,0,0
10206,5626,0.53,0.47,0,0
10207,5628,1.0,0.0,0,0
10208,5629,0.97,0.03,0,0
10209,563,0.97,0.03,0,0
10210,5630,1.0,0.0,0,0
10211,5631,0.09,0.91,0,1
10212,5632,0.23,0.77,0,1
10213,5634,0.96,0.04,0,0
10214,5635,0.98,0.02,0,0
10215,5636,0.04,0.96,0,1
10216,5637,0.35,0.65,0,1
10217,5638,1.0,0.0,0,0
10218,5639,0.88,0.12,0,0
10219,5640,0.96,0.04,0,0
10220,5641,1.0,0.0,0,0
10221,5642,0.99,0.01,0,0
10222,5643,0.9,0.1,0,0
10223,5644,1.0,0.0,0,0
10224,5646,0.5,0.5,0,0
10225,5647,1.0,0.0,0,0
10226,5648,0.79,0.21,0,0
10227,5649,0.99,0.01,0,0
10228,5650,0.97,0.03,0,0
10229,5651,0.4,0.6,0,1
10230,5652,0.97,0.03,0,0
10231,5653,0.93,0.07,0,0
10232,5654,0.98,0.02,0,0
10233,5655,0.67,0.33,0,0
10234,5656,0.99,0.01,0,0
10235,5657,0.43,0.57,0,1
10236,5658,1.0,0.0,0,0
10237,5659,1.0,0.0,0,0
10238,566,0.34,0.66,0,1
10239,5660,0.98,0.02,0,0
10240,5661,0.96,0.04,0,0
10241,5662,0.57,0.43,0,0
10242,5663,0.92,0.08,0,0
10243,5664,1.0,0.0,0,0
10244,5665,0.84,0.16,0,0
10245,5666,0.85,0.15,0,0
10246,5667,0.95,0.05,0,0
10247,5668,0.55,0.45,0,0
10248,5669,0.96,0.04,0,0
10249,567,1.0,0.0,0,0
10250,5670,0.94,0.06,0,0
10251,5671,0.94,0.06,0,0
10252,5672,0.91,0.09,0,0
10253,5673,0.54,0.46,0,0
10254,5674,0.97,0.03,0,0
10255,5675,0.99,0.01,0,0
10256,5677,0.83,0.17,0,0
10257,5679,0.99,0.01,0,0
10258,568,0.96,0.04,0,0
10259,5680,1.0,0.0,0,0
10260,5681,0.99,0.01,0,0
10261,5682,0.8,0.2,0,0
10262,5683,0.79,0.21,0,0
10263,5685,0.68,0.32,0,0
10264,5688,0.99,0.01,0,0
10265,569,1.0,0.0,0,0
10266,5691,0.99,0.01,0,0
10267,5693,1.0,0.0,0,0
10268,5695,0.94,0.06,0,0
10269,5697,0.86,0.14,0,0
10270,5698,1.0,0.0,0,0
10271,5699,0.75,0.25,0,0
10272,57,0.88,0.12,0,0
10273,5700,1.0,0.0,0,0
10274,5701,0.94,0.06,0,0
10275,5702,0.71,0.29,0,0
10276,5703,0.99,0.01,0,0
10277,5705,0.98,0.02,0,0
10278,5706,0.98,0.02,0,0
10279,5708,0.88,0.12,0,0
10280,5709,0.3,0.7,0,1
10281,5710,0.58,0.42,0,0
10282,5711,0.99,0.01,0,0
10283,5712,0.74,0.26,0,0
10284,5713,0.97,0.03,0,0
10285,5715,0.54,0.46,0,0
10286,5716,0.99,0.01,0,0
10287,5717,0.99,0.01,0,0
10288,5718,0.29,0.71,0,1
10289,5719,0.99,0.01,0,0
10290,572,0.99,0.01,0,0
10291,5720,0.65,0.35,0,0
10292,5721,0.9,0.1,0,0
10293,5725,0.95,0.05,0,0
10294,5726,0.95,0.05,0,0
10295,5727,0.91,0.09,0,0
10296,5729,0.63,0.37,0,0
10297,5730,0.76,0.24,0,0
10298,5731,0.97,0.03,0,0
10299,5732,1.0,0.0,0,0
10300,5733,0.6,0.4,0,0
10301,5734,0.97,0.03,0,0
10302,5735,0.74,0.26,0,0
10303,5736,1.0,0.0,0,0
10304,5737,0.49,0.51,0,1
10305,5739,0.95,0.05,0,0
10306,5740,0.65,0.35,0,0
10307,5741,0.99,0.01,0,0
10308,5742,0.99,0.01,0,0
10309,5744,0.87,0.13,0,0
10310,5745,1.0,0.0,0,0
10311,5746,0.9,0.1,0,0
10312,5748,1.0,0.0,0,0
10313,5749,0.99,0.01,0,0
10314,575,0.7,0.3,0,0
10315,5751,0.99,0.01,0,0
10316,5752,1.0,0.0,0,0
10317,5753,0.94,0.06,0,0
10318,5754,1.0,0.0,0,0
10319,5755,1.0,0.0,0,0
10320,5756,1.0,0.0,0,0
10321,5757,0.49,0.51,0,1
10322,576,0.98,0.02,0,0
10323,5760,0.64,0.36,0,0
10324,5761,0.91,0.09,0,0
10325,5762,0.99,0.01,0,0
10326,5764,0.99,0.01,0,0
10327,5765,1.0,0.0,0,0
10328,5766,0.74,0.26,0,0
10329,5769,0.97,0.03,0,0
10330,577,1.0,0.0,0,0
10331,5770,0.72,0.28,0,0
10332,5772,0.79,0.21,0,0
10333,5773,0.74,0.26,0,0
10334,5774,1.0,0.0,0,0
10335,5775,1.0,0.0,0,0
10336,5776,0.3,0.7,0,1
10337,5777,0.92,0.08,0,0
10338,5778,0.96,0.04,0,0
10339,578,0.09,0.91,0,1
10340,5780,0.95,0.05,0,0
10341,5781,0.9,0.1,0,0
10342,5782,0.83,0.17,0,0
10343,5783,0.9,0.1,0,0
10344,5784,1.0,0.0,0,0
10345,5785,0.85,0.15,0,0
10346,5787,0.94,0.06,0,0
10347,5788,0.86,0.14,0,0
10348,5789,0.97,0.03,0,0
10349,5790,0.99,0.01,0,0
10350,5791,0.87,0.13,0,0
10351,5792,0.96,0.04,0,0
10352,5793,1.0,0.0,0,0
10353,5794,0.77,0.23,0,0
10354,5796,0.99,0.01,0,0
10355,5798,0.89,0.11,0,0
10356,58,0.68,0.32,0,0
10357,580,0.94,0.06,0,0
10358,5800,1.0,0.0,0,0
10359,5801,0.99,0.01,0,0
10360,5802,0.86,0.14,0,0
10361,5805,0.92,0.08,0,0
10362,5806,1.0,0.0,0,0
10363,5809,0.99,0.01,0,0
10364,581,0.99,0.01,0,0
10365,5810,0.1,0.9,0,1
10366,5812,0.97,0.03,0,0
10367,5814,0.85,0.15,0,0
10368,5815,0.74,0.26,0,0
10369,5816,0.89,0.11,0,0
10370,5817,1.0,0.0,0,0
10371,5818,0.98,0.02,0,0
10372,5819,0.59,0.41,0,0
10373,582,0.99,0.01,0,0
10374,5820,0.93,0.07,0,0
10375,5821,0.93,0.07,0,0
10376,5823,0.96,0.04,0,0
10377,5824,0.93,0.07,0,0
10378,5825,1.0,0.0,0,0
10379,5827,0.12,0.88,0,1
10380,5829,1.0,0.0,0,0
10381,583,0.65,0.35,0,0
10382,5830,0.97,0.03,0,0
10383,5831,0.98,0.02,0,0
10384,5834,1.0,0.0,0,0
10385,5835,0.91,0.09,0,0
10386,5836,0.96,0.04,0,0
10387,5837,0.99,0.01,0,0
10388,5838,0.44,0.56,0,1
10389,5839,1.0,0.0,0,0
10390,584,0.71,0.29,0,0
10391,5840,0.97,0.03,0,0
10392,5841,0.0,1.0,0,1
10393,5843,0.83,0.17,0,0
10394,5846,0.38,0.62,0,1
10395,5847,0.79,0.21,0,0
10396,5848,0.97,0.03,0,0
10397,5849,0.99,0.01,0,0
10398,585,0.81,0.19,0,0
10399,5851,0.97,0.03,0,0
10400,5852,0.99,0.01,0,0
10401,5853,0.98,0.02,0,0
10402,5854,0.95,0.05,0,0
10403,5855,0.84,0.16,0,0
10404,5856,1.0,0.0,0,0
10405,5861,0.91,0.09,0,0
10406,5862,0.68,0.32,0,0
10407,5863,0.03,0.97,0,1
10408,5864,0.87,0.13,0,0
10409,5865,0.99,0.01,0,0
10410,5866,0.98,0.02,0,0
10411,5867,0.63,0.37,0,0
10412,5868,1.0,0.0,0,0
10413,5869,0.87,0.13,0,0
10414,587,1.0,0.0,0,0
10415,5870,0.95,0.05,0,0
10416,5871,0.84,0.16,0,0
10417,5872,0.94,0.06,0,0
10418,5873,1.0,0.0,0,0
10419,5874,0.94,0.06,0,0
10420,5876,0.99,0.01,0,0
10421,5877,0.99,0.01,0,0
10422,5878,0.81,0.19,0,0
10423,5879,0.99,0.01,0,0
10424,588,0.99,0.01,0,0
10425,5880,0.51,0.49,0,0
10426,5881,1.0,0.0,0,0
10427,5882,0.59,0.41,0,0
10428,5883,0.74,0.26,0,0
10429,5884,1.0,0.0,0,0
10430,5885,0.91,0.09,0,0
10431,5886,0.99,0.01,0,0
10432,5887,0.83,0.17,0,0
10433,5888,0.63,0.37,0,0
10434,5889,0.91,0.09,0,0
10435,589,0.85,0.15,0,0
10436,5891,1.0,0.0,0,0
10437,5892,0.94,0.06,0,0
10438,5893,0.99,0.01,0,0
10439,5895,0.6,0.4,0,0
10440,5898,0.2,0.8,0,1
10441,5899,0.99,0.01,0,0
10442,59,0.97,0.03,0,0
10443,5901,0.96,0.04,0,0
10444,5902,0.59,0.41,0,0
10445,5903,0.53,0.47,0,0
10446,5905,0.4,0.6,0,1
10447,5906,1.0,0.0,0,0
10448,5907,1.0,0.0,0,0
10449,5908,0.51,0.49,0,0
10450,591,0.95,0.05,0,0
10451,5910,0.96,0.04,0,0
10452,5911,0.97,0.03,0,0
10453,5913,0.97,0.03,0,0
10454,5914,0.82,0.18,0,0
10455,5915,0.99,0.01,0,0
10456,5916,0.53,0.47,0,0
10457,5917,0.93,0.07,0,0
